START YEAR,START QUARTER,COMPLETION YEAR,COMPLETION QUARTER,V-1,V-2,V-3,V-4,V-5,V-6,V-7,V-8,V-11,V-12,V-13,V-14,V-15,V-16,V-17,V-18,V-19,V-20,V-21,V-22,V-23,V-24,V-25,V-26,V-27,V-28,V-29,V-11,V-12,V-13,V-14,V-15,V-16,V-17,V-18,V-19,V-20,V-21,V-22,V-23,V-24,V-25,V-26,V-27,V-28,V-29,V-11,V-12,V-13,V-14,V-15,V-16,V-17,V-18,V-19,V-20,V-21,V-22,V-23,V-24,V-25,V-26,V-27,V-28,V-29,V-11,V-12,V-13,V-14,V-15,V-16,V-17,V-18,V-19,V-20,V-21,V-22,V-23,V-24,V-25,V-26,V-27,V-28,V-29,V-11,V-12,V-13,V-14,V-15,V-16,V-17,V-18,V-19,V-20,V-21,V-22,V-23,V-24,V-25,V-26,V-27,V-28,V-29,V-9,V-10
78.00,3.00,80.00,1.00,1.00,750.00,200.00,90.00,120.00,846.15,6.00,1100.00,3213,44.5,49.8,2.48,176542.9,1563.4,35,129.1,4726.35,15,611.8,670.1,1755,9048,50.28,41.8,1766.35,20117,566492.3,2272,43.4,46.94,1.72,166267.2,1179.5,34.7,64.55,2363.18,15,641.5,652.2,1755,8315,49.92,40.26,1718.9,10058.5,540680.6,1627,41,41.25,1.74,160401.5,1217.5,34.4,285.8,6489.1,15,614,608.2,1755,7773,45.91,38.34,1537.96,39066,524764.8,1580,40.3,40.84,1.15,150266.8,1149.5,34.1,214.35,4866.83,15,573.7265313,680.29,1755,6714,43.4,36.45,1535.16,29299.5,466212.2,2628,39.3,40.21,1.52,143737.7,1284.5,33.5,142.9,3244.55,15,554.0819663,663.97,1755,5827,41.79,34.76,1527.55,19533,409677.9,1500.00,150.00
80.00,3.00,82.00,2.00,1.00,4080.00,790.00,530.40,130.00,759.17,7.00,1800.00,6788,54.2,59.4,5.41,280451.7,3755.8,58.1,119.75,6228.3,15,795,818.5,1755,8001,63.69,58.55,3347.72,21293.5,589389.6,5728,52.4,57.65,5.4,262789,2931.4,54.2,59.88,3114.15,15,746.8,815.5,1755,8013,62.78,56.45,3387.72,10646.75,606524.2,7196,51.3,56.13,5.97,249110.7,2562.3,52.8,217,10445.6,15,733.8,815.5,1755,8002,60.74,54.26,2978.26,41407,601988.1,5275,50.9,57.62,4.3,225500.9,2684.3,50.3,162.75,7834.2,15,742.7,812.7,1755,8102,58.66,51.86,2850.2,31055.25,588020.5,4691,49.1,59.29,3.53,212073.3,2103.5,47.5,108.5,5222.8,15,769.6,717.9,1755,8231,56.99,48.4,2556.96,20703.5,605688.7,2500.00,190.00
75.00,1.00,75.00,4.00,1.00,5030.00,1540.00,251.50,50.00,667.88,3.00,600.00,2309,24.3,26.87,3.51,85072.2,867.4,23.92,134.3,1872.6,15,225.7,409.3,1750,4063,27.84,18.37,1549.44,35763,420700.5,2028,23.1,25.34,2.3,73530.1,754.3,22.99,100.73,1404.45,15,277.8,437,1750,3875,25.69,17.34,1232.42,26822.25,405541.8,2422,21.4,23.81,2.51,70232.2,724.1,22.05,67.15,936.3,15,284.1,346.1,1750,3739,24.05,16.21,1013.4,17881.5,428725,1785,19.9,22.28,2.06,64539.9,544.5,21.11,33.58,468.15,15,226.9,347.5,1750,4527,23.28,15.27,897.88,8940.75,519679.8,1892,17.4,20.75,2.46,61843.9,504.5,20.17,107.3,989.3,15,210.1,345.3,1750,2818,19.49,14.2,694.38,34738,410490.1,780.00,130.00
85.00,1.00,86.00,3.00,1.00,4040.00,890.00,1212.00,300.00,752.65,6.00,3800.00,3052,124.4,108.42,2.75,921019.4,4602.1,110.3,299.4,43446.8,15,1821.6,1963.7,9114.22,9131,116.56,119.13,9459.4,47096,1391757.1,2918,120.2,107.2,2.29,832123.7,5136.1,109.6,224.55,32585.1,15,1757.7,1817.6,9063.61,9078,112.15,115.7,10304.2,35322,1181856.2,2264,116.3,104.71,2.47,784948.5,4858.1,109.1,149.7,21723.4,15,1534.6,1795.3,9000.91,9022,109.02,112,10411.45,23548,1167697.4,2859,111.4,104.33,2.5,704586.3,6622.6,107.5,74.85,10861.7,15,1836.6,1932.5,8920.04,8938,110.51,108.51,12423.86,11774,1181572.6,3152,106,103.03,3.15,685697.5,3526.1,105.5,208.8,17584.3,15,1408.4,1473.5,8842.18,8864,105.52,105.32,12113.01,45966,1188995.8,5000.00,450.00
86.00,4.00,88.00,1.00,1.00,4880.00,1070.00,1854.40,380.00,614.00,5.00,4100.00,6370,190.3,154.36,5.33,1523166.6,12930,210.7,294.98,52083.6,11,2595.2,3000,9329.64,9396,148.76,159,9700,37179,1908975.7,5909,177.6,147.44,6.88,1451175.9,8146.1,188.9,196.65,34722.4,11,2284.4,2627.5,9297.06,9347,140.9,146.2,10149,24786,1681849.3,7045,160,141.34,4.72,1341072.8,8245,173.8,98.33,17361.2,11,2451.2,2526.4,9254.28,9306,136.56,138.8,9291,12393,1732937.5,5606,149.1,134.8,4.09,1284199.4,6622.5,147.6,432.4,73143.5,14,2220.6,2244.1,9231.76,9286,136.6,140.2,9821,48260,1734973.5,4079,143.4,131.56,3.44,1137397.7,8758.2,132.6,324.3,54857.63,14,2014.5,2143.3,9216.19,9244,129.24,134.46,10078.4,36195,1654038.4,5200.00,520.00
84.00,2.00,85.00,2.00,1.00,1860.00,480.00,539.40,290.00,836.28,4.00,3300.00,2859,111.4,104.33,2.5,704586.3,6622.6,107.5,74.85,10861.7,15,1836.6,1932.5,8920.04,8938,110.51,108.51,12423.86,11774,1181572.6,3152,106,103.03,3.15,685697.5,3526.1,105.5,208.8,17584.3,15,1408.4,1473.5,8842.18,8864,105.52,105.32,12113.01,45966,1188995.8,2700,103,101.84,2.65,625829.2,4386.9,100.4,156.6,13188.23,15,1424.1,1584.3,8776.71,8799,101,101.89,13571.8,34474.5,1067772,3561,98.2,98.64,2.76,602224.7,3819,97.2,104.4,8792.15,15,1298.8,1389.6,8699.73,8735,98.12,98.45,13596.37,22983,973523.7,3157,92.8,96.49,3.05,552124.4,3896.7,96.9,52.2,4396.08,15,1294.2,1288,8555.54,8585,95.35,94.34,12063.5,11491.5,954628.6,3800.00,380.00
86.00,3.00,87.00,4.00,1.00,1460.00,380.00,627.80,430.00,733.24,5.00,4700.00,5909,177.6,147.44,6.88,1451175.9,8146.1,188.9,196.65,34722.4,11,2284.4,2627.5,9297.06,9347,140.9,146.2,10149,24786,1681849.3,7045,160,141.34,4.72,1341072.8,8245,173.8,98.33,17361.2,11,2451.2,2526.4,9254.28,9306,136.56,138.8,9291,12393,1732937.5,5606,149.1,134.8,4.09,1284199.4,6622.5,147.6,432.4,73143.5,14,2220.6,2244.1,9231.76,9286,136.6,140.2,9821,48260,1734973.5,4079,143.4,131.56,3.44,1137397.7,8758.2,132.6,324.3,54857.63,14,2014.5,2143.3,9216.19,9244,129.24,134.46,10078.4,36195,1654038.4,3629,137.4,125.83,3.45,1059966.2,6232.8,117.4,216.2,36571.75,14,1994.6,2025,9185.48,9208,123.37,127.33,9501.3,24130,1660444,6300.00,590.00
85.00,3.00,86.00,4.00,1.00,15670.00,3440.00,7208.20,460.00,1010.50,5.00,3000.00,3629,137.4,125.83,3.45,1059966.2,6232.8,117.4,216.2,36571.75,14,1994.6,2025,9185.48,9208,123.37,127.33,9501.3,24130,1660444,3882,130.5,117.05,2.45,961139.2,4586.1,112.8,108.1,18285.88,14,1763.9,1837.4,9153.66,9168,120.24,121.94,9576.9,12065,1673301.4,3052,124.4,108.42,2.75,921019.4,4602.1,110.3,299.4,43446.8,15,1821.6,1963.7,9114.22,9131,116.56,119.13,9459.4,47096,1391757.1,2918,120.2,107.2,2.29,832123.7,5136.1,109.6,224.55,32585.1,15,1757.7,1817.6,9063.61,9078,112.15,115.7,10304.2,35322,1181856.2,2264,116.3,104.71,2.47,784948.5,4858.1,109.1,149.7,21723.4,15,1534.6,1795.3,9000.91,9022,109.02,112,10411.45,23548,1167697.4,3800.00,630.00
87.00,1.00,88.00,2.00,1.00,2620.00,670.00,1231.40,470.00,724.38,5.00,3900.00,6790,203.8,162.84,6.46,1640293,10855.3,229.3,393.3,69444.8,11,2738.8,3148,9248.4,9380,158.63,169.5,10082,49572,2318397,6370,190.3,154.36,5.33,1523166.6,12930,210.7,294.98,52083.6,11,2595.2,3000,9329.64,9396,148.76,159,9700,37179,1908975.7,5909,177.6,147.44,6.88,1451175.9,8146.1,188.9,196.65,34722.4,11,2284.4,2627.5,9297.06,9347,140.9,146.2,10149,24786,1681849.3,7045,160,141.34,4.72,1341072.8,8245,173.8,98.33,17361.2,11,2451.2,2526.4,9254.28,9306,136.56,138.8,9291,12393,1732937.5,5606,149.1,134.8,4.09,1284199.4,6622.5,147.6,432.4,73143.5,14,2220.6,2244.1,9231.76,9286,136.6,140.2,9821,48260,1734973.5,4800.00,650.00
85.00,1.00,86.00,2.00,1.00,5020.00,1110.00,1706.80,340.00,853.01,5.00,3300.00,3052,124.4,108.42,2.75,921019.4,4602.1,110.3,299.4,43446.8,15,1821.6,1963.7,9114.22,9131,116.56,119.13,9459.4,47096,1391757.1,2918,120.2,107.2,2.29,832123.7,5136.1,109.6,224.55,32585.1,15,1757.7,1817.6,9063.61,9078,112.15,115.7,10304.2,35322,1181856.2,2264,116.3,104.71,2.47,784948.5,4858.1,109.1,149.7,21723.4,15,1534.6,1795.3,9000.91,9022,109.02,112,10411.45,23548,1167697.4,2859,111.4,104.33,2.5,704586.3,6622.6,107.5,74.85,10861.7,15,1836.6,1932.5,8920.04,8938,110.51,108.51,12423.86,11774,1181572.6,3152,106,103.03,3.15,685697.5,3526.1,105.5,208.8,17584.3,15,1408.4,1473.5,8842.18,8864,105.52,105.32,12113.01,45966,1188995.8,4000.00,450.00
84.00,1.00,85.00,3.00,1.00,1830.00,410.00,494.10,270.00,650.57,6.00,3700.00,3152,106,103.03,3.15,685697.5,3526.1,105.5,208.8,17584.3,15,1408.4,1473.5,8842.18,8864,105.52,105.32,12113.01,45966,1188995.8,2700,103,101.84,2.65,625829.2,4386.9,100.4,156.6,13188.23,15,1424.1,1584.3,8776.71,8799,101,101.89,13571.8,34474.5,1067772,3561,98.2,98.64,2.76,602224.7,3819,97.2,104.4,8792.15,15,1298.8,1389.6,8699.73,8735,98.12,98.45,13596.37,22983,973523.7,3157,92.8,96.49,3.05,552124.4,3896.7,96.9,52.2,4396.08,15,1294.2,1288,8555.54,8585,95.35,94.34,12063.5,11491.5,954628.6,3678,86.2,83.21,3.25,526596.4,2790.6,94.1,334.8,14488.6,15,1143.8,1316.3,8364.78,8393,90.95,89.79,11379.37,44835,929027.1,4600.00,300.00
83.00,2.00,85.00,1.00,1.00,3560.00,690.00,925.60,260.00,885.89,7.00,2500.00,3157,92.8,96.49,3.05,552124.4,3896.7,96.9,52.2,4396.08,15,1294.2,1288,8555.54,8585,95.35,94.34,12063.5,11491.5,954628.6,3678,86.2,83.21,3.25,526596.4,2790.6,94.1,334.8,14488.6,15,1143.8,1316.3,8364.78,8393,90.95,89.79,11379.37,44835,929027.1,2734,81.9,81.05,2.44,486347.8,3157.3,90.4,251.1,10866.45,15,1082.5,1176.5,8343.6,8382,87.27,85.56,10555.47,33626.25,865878.9,2247,76.9,79.93,2.04,463829,4107.4,88.2,167.4,7244.3,15,1032.5,1203.3,8271.46,8325,85.37,82.89,8993,22417.5,833494.6,2217,72.9,78.63,1.81,427087.7,4521.3,85.9,83.7,3622.15,15,1014.9,1104.7,8148.33,8186,83.55,80.05,6703.06,11208.75,817526.9,3100.00,360.00
86.00,4.00,88.00,2.00,1.00,1590.00,350.00,667.80,420.00,678.64,6.00,4900.00,6370,190.3,154.36,5.33,1523166.6,12930,210.7,294.98,52083.6,11,2595.2,3000,9329.64,9396,148.76,159,9700,37179,1908975.7,5909,177.6,147.44,6.88,1451175.9,8146.1,188.9,196.65,34722.4,11,2284.4,2627.5,9297.06,9347,140.9,146.2,10149,24786,1681849.3,7045,160,141.34,4.72,1341072.8,8245,173.8,98.33,17361.2,11,2451.2,2526.4,9254.28,9306,136.56,138.8,9291,12393,1732937.5,5606,149.1,134.8,4.09,1284199.4,6622.5,147.6,432.4,73143.5,14,2220.6,2244.1,9231.76,9286,136.6,140.2,9821,48260,1734973.5,4079,143.4,131.56,3.44,1137397.7,8758.2,132.6,324.3,54857.63,14,2014.5,2143.3,9216.19,9244,129.24,134.46,10078.4,36195,1654038.4,6300.00,620.00
84.00,2.00,85.00,4.00,1.00,3700.00,820.00,962.00,260.00,749.77,6.00,2600.00,2859,111.4,104.33,2.5,704586.3,6622.6,107.5,74.85,10861.7,15,1836.6,1932.5,8920.04,8938,110.51,108.51,12423.86,11774,1181572.6,3152,106,103.03,3.15,685697.5,3526.1,105.5,208.8,17584.3,15,1408.4,1473.5,8842.18,8864,105.52,105.32,12113.01,45966,1188995.8,2700,103,101.84,2.65,625829.2,4386.9,100.4,156.6,13188.23,15,1424.1,1584.3,8776.71,8799,101,101.89,13571.8,34474.5,1067772,3561,98.2,98.64,2.76,602224.7,3819,97.2,104.4,8792.15,15,1298.8,1389.6,8699.73,8735,98.12,98.45,13596.37,22983,973523.7,3157,92.8,96.49,3.05,552124.4,3896.7,96.9,52.2,4396.08,15,1294.2,1288,8555.54,8585,95.35,94.34,12063.5,11491.5,954628.6,3300.00,380.00
85.00,1.00,86.00,2.00,1.00,1450.00,370.00,406.00,280.00,702.48,5.00,3800.00,3052,124.4,108.42,2.75,921019.4,4602.1,110.3,299.4,43446.8,15,1821.6,1963.7,9114.22,9131,116.56,119.13,9459.4,47096,1391757.1,2918,120.2,107.2,2.29,832123.7,5136.1,109.6,224.55,32585.1,15,1757.7,1817.6,9063.61,9078,112.15,115.7,10304.2,35322,1181856.2,2264,116.3,104.71,2.47,784948.5,4858.1,109.1,149.7,21723.4,15,1534.6,1795.3,9000.91,9022,109.02,112,10411.45,23548,1167697.4,2859,111.4,104.33,2.5,704586.3,6622.6,107.5,74.85,10861.7,15,1836.6,1932.5,8920.04,8938,110.51,108.51,12423.86,11774,1181572.6,3152,106,103.03,3.15,685697.5,3526.1,105.5,208.8,17584.3,15,1408.4,1473.5,8842.18,8864,105.52,105.32,12113.01,45966,1188995.8,4600.00,370.00
81.00,3.00,82.00,4.00,1.00,1480.00,380.00,222.00,150.00,731.79,5.00,1700.00,6796,62.6,70.75,3.72,365186.2,4730.8,74.3,186,7874.4,14,886.4,909.2,7930.66,8004,73.57,69.26,4756.68,21855,669640.3,6713,59.1,65.61,5.65,339325.9,3878.4,70.2,93,3937.2,14,831.8,938.4,7924.48,7994,71.56,65.65,4294.06,10927.5,648845.6,6713,56.2,61.52,6.11,320957.3,3485.8,64.5,239.5,12456.6,15,797.3,809.8,1755,8003,67.81,63.25,3758.77,42587,628132.9,4986,55.5,60.78,3.94,297210.1,3663.5,61.5,179.63,9342.45,15,757.8,861.8,1755,8018,65,60.53,3538.71,31940.25,610502.7,6788,54.2,59.4,5.41,280451.7,3755.8,58.1,119.75,6228.3,15,795,818.5,1755,8001,63.69,58.55,3347.72,21293.5,589389.6,2100.00,190.00
75.00,2.00,76.00,3.00,1.00,6930.00,1780.00,485.10,70.00,718.57,5.00,590.00,2507,26.9,28.4,3.31,85347.6,1163.3,24.86,36.98,720.7,15,331.3,467.1,1751.67,4198,29.95,19.7,2000.42,9204.5,420359.6,2309,24.3,26.87,3.51,85072.2,867.4,23.92,134.3,1872.6,15,225.7,409.3,1750,4063,27.84,18.37,1549.44,35763,420700.5,2028,23.1,25.34,2.3,73530.1,754.3,22.99,100.73,1404.45,15,277.8,437,1750,3875,25.69,17.34,1232.42,26822.25,405541.8,2422,21.4,23.81,2.51,70232.2,724.1,22.05,67.15,936.3,15,284.1,346.1,1750,3739,24.05,16.21,1013.4,17881.5,428725,1785,19.9,22.28,2.06,64539.9,544.5,21.11,33.58,468.15,15,226.9,347.5,1750,4527,23.28,15.27,897.88,8940.75,519679.8,830.00,90.00
78.00,3.00,80.00,1.00,1.00,2750.00,610.00,357.50,130.00,916.66,6.00,1300.00,3213,44.5,49.8,2.48,176542.9,1563.4,35,129.1,4726.35,15,611.8,670.1,1755,9048,50.28,41.8,1766.35,20117,566492.3,2272,43.4,46.94,1.72,166267.2,1179.5,34.7,64.55,2363.18,15,641.5,652.2,1755,8315,49.92,40.26,1718.9,10058.5,540680.6,1627,41,41.25,1.74,160401.5,1217.5,34.4,285.8,6489.1,15,614,608.2,1755,7773,45.91,38.34,1537.96,39066,524764.8,1580,40.3,40.84,1.15,150266.8,1149.5,34.1,214.35,4866.83,15,573.7265313,680.29,1755,6714,43.4,36.45,1535.16,29299.5,466212.2,2628,39.3,40.21,1.52,143737.7,1284.5,33.5,142.9,3244.55,15,554.0819663,663.97,1755,5827,41.79,34.76,1527.55,19533,409677.9,1700.00,160.00
86.00,2.00,87.00,3.00,1.00,3040.00,670.00,881.60,290.00,561.79,5.00,4900.00,7045,160,141.34,4.72,1341072.8,8245,173.8,98.33,17361.2,11,2451.2,2526.4,9254.28,9306,136.56,138.8,9291,12393,1732937.5,5606,149.1,134.8,4.09,1284199.4,6622.5,147.6,432.4,73143.5,14,2220.6,2244.1,9231.76,9286,136.6,140.2,9821,48260,1734973.5,4079,143.4,131.56,3.44,1137397.7,8758.2,132.6,324.3,54857.63,14,2014.5,2143.3,9216.19,9244,129.24,134.46,10078.4,36195,1654038.4,3629,137.4,125.83,3.45,1059966.2,6232.8,117.4,216.2,36571.75,14,1994.6,2025,9185.48,9208,123.37,127.33,9501.3,24130,1660444,3882,130.5,117.05,2.45,961139.2,4586.1,112.8,108.1,18285.88,14,1763.9,1837.4,9153.66,9168,120.24,121.94,9576.9,12065,1673301.4,6800.00,440.00
